tf CAB
0.8245204336947456 0.00029048870627123403
0.8344453711426189 0.0002945019435265154
0.8443703085904921 0.000298515147980706
0.8542952460383653 0.000302528319634193
0.8642201834862385 0.00030654145848725317
0.8741451209341118 0.0003105545645401078
0.884070058381985 0.000314567637792923
0.8939949958298582 0.0003185806782461426
0.9039199332777315 0.0003225936858999328
0.9138448707256047 0.00032660666075457113
0.9237698081734779 0.000330619602810335
0.9336947456213511 0.0003346325120675018
0.9436196830692244 0.00033864538852634916
0.9535446205170975 0.0003426582321871545
0.9634695579649708 0.00034667104305008444
0.9733944954128441 0.0003506838211155274
0.9833194328607173 0.00035469656638365004
0.9932443703085905 0.0003587092788548408
1.0031693077564638 0.0003627219585292663
1.013094245204337 0.0003667346054072596
1.0230191826522101 0.0003707472194890427
1.0329441201000835 0.00037475980077494864
1.0428690575479567 0.000378772349265144
1.05279399499583 0.0003827848649599619
1.0627189324437032 0.0003867973478596798
1.0726438698915763 0.00039080979796457527
1.0825688073394497 0.00039482221527481487
1.0924937447873229 0.00039883459979073166
1.1024186822351962 0.0004028469515126587
1.1123436196830694 0.00040685927044076253
1.1222685571309425 0.00041087155657543173
1.132193494578816 0.0004148838099167773
1.142118432026689 0.00041889603046518786
1.1520433694745622 0.0004229082182208299
1.1619683069224356 0.00042692037318409204
1.1718932443703087 0.0004309324953551408
1.1818181818181819 0.0004349445847343647
1.1917431192660553 0.00043895664132187484
1.2016680567139284 0.00044296866511805977
1.2115929941618016 0.00044698065612314153
1.221517931609675 0.00045099261433734217
1.231442869057548 0.00045500453976105026
1.2413678065054212 0.00045901643239443235
1.2512927439532946 0.000463028292237766
1.2612176814011677 0.0004670401192913842
1.271142618849041 0.0004710519135554536
1.2810675562969143 0.00047506367503036273
1.2909924937447874 0.0004790754037162781
1.3009174311926608 0.0004830870996134773
1.310842368640534 0.00048709876272234887
1.320767306088407 0.0004911103930430039
1.3306922435362805 0.0004951219905757753
1.3406171809841536 0.0004991335553209963
1.3505421184320268 0.0005031450872787779
1.3604670558799001 0.0005071565864495087
1.3703919933277733 0.0005111680528334661
1.3803169307756464 0.0005151794864308168
1.3902418682235198 0.0005191908872419493
1.400166805671393 0.0005232022552670301
1.410091743119266 0.0005272135905063924
1.4200166805671395 0.0005312248929603136
1.4299416180150126 0.0005352361626289603
1.4398665554628858 0.0005392473995127212
1.4497914929107591 0.0005432586036118181
1.4597164303586323 0.0005472697749264732
1.4696413678065057 0.0005512809134570196
1.4795663052543788 0.0005552920192037347
1.489491242702252 0.0005593030921667852
1.4994161801501253 0.0005633141323465596
1.5093411175979985 0.0005673251397432799
1.5192660550458716 0.0005713361143571682
1.529190992493745 0.0005753470561886131
1.5391159299416182 0.0005793579652377256
1.5490408673894913 0.0005833688415048388
1.5589658048373647 0.0005873796849902857
1.5688907422852378 0.0005913904956942329
1.578815679733111 0.0005954012736170133
1.5887406171809844 0.0005994120187589047
1.5986655546288575 0.000603422731120129
1.6085904920767307 0.0006074334107009083
1.618515429524604 0.0006114440575016311
1.6284403669724772 0.0006154546715225195
1.6383653044203503 0.0006194652527638511
1.6482902418682237 0.0006234758012258479
1.6582151793160969 0.0006274863169087874
1.6681401167639702 0.0006314967998130028
1.6780650542118434 0.0006355072499386605
1.6879899916597165 0.0006395176672860936
1.69791492910759 0.0006435280518555242
1.707839866555463 0.0006475384036473408
1.7177648040033362 0.0006515487226616545
1.7276897414512096 0.0006555590088987984
1.7376146788990827 0.0006595692623591054
1.7475396163469559 0.0006635794830427422
1.7574645537948292 0.0006675896709499862
1.7673894912427024 0.0006715998260811706
1.7773144286905755 0.0006756099484365174
1.787239366138449 0.0006796200380163042
1.797164303586322 0.000683630094820864
1.8070892410341952 0.0006876401188503078
1.8170141784820686 0.0006916501101050798
1.8269391159299417 0.000695660068585291
1.836864053377815 0.0006996699942913298
1.8467889908256883 0.0007036798872233629
1.8567139282735614 0.0007076897473817789
1.8666388657214348 0.0007116995747666888
1.876563803169308 0.0007157093693785366
1.886488740617181 0.0007197191312174889
1.8964136780650545 0.0007237288602838232
1.9063386155129276 0.0007277385565778172
1.9162635529608008 0.0007317482200997483
1.9261884904086741 0.0007357578508498386
1.9361134278565473 0.0007397674488283656
1.9460383653044204 0.000743777014035718
1.9559633027522938 0.0007477865464720068
1.965888240200167 0.0007517960461375095
1.97581317764804 0.0007558055130325592
1.9857381150959135 0.0007598149471574889
1.9956630525437866 0.0007638243485124097
2.00558798999166 0.0007678337170977101
2.015512927439533 0.0007718430529135567
2.0254378648874063 0.0007758523559603381
2.0353628023352797 0.0007798616262381652
2.0452877397831526 0.0007838708637474823
2.055212677231026 0.0007878800684885112
2.0651376146788993 0.0007918892404613631
2.0750625521267723 0.0007958983796665375
2.0849874895746456 0.00079990748610409
2.094912427022519 0.0008039165597744646
2.1048373644703924 0.0008079256006777724
2.1147623019182653 0.0008119346088144574
2.1246872393661387 0.0008159435841846308
2.134612176814012 0.0008199525267885699
2.144537114261885 0.0008239614366266634
2.1544620517097584 0.0008279703136991334
2.1643869891576317 0.0008319791580061464
2.1743119266055047 0.000835987969548091
2.184236864053378 0.0008399967483251891
2.1941618015012514 0.0008440054943377184
2.2040867389491243 0.000848014207585901
2.2140116763969977 0.0008520228880700698
2.223936613844871 0.0008560315357904469
2.233861551292744 0.0008600401507473654
2.2437864887406174 0.0008640487329409918
2.2537114261884907 0.0008680572823716592
2.2636363636363637 0.0008720657990397007
2.273561301084237 0.0008760742829451718
2.2834862385321104 0.000880082734088572
2.2934111759799833 0.0008840911524700124
2.3033361134278567 0.0008880995380898815
2.31326105087573 0.000892107890948346
2.323185988323603 0.0008961162110457388
2.3331109257714764 0.000900124498382282
2.3430358632193498 0.0009041327529583087
2.3529608006672227 0.0009081409747739855
2.362885738115096 0.0009121491638297008
2.3728106755629694 0.0009161573201255657
2.3827356130108424 0.0009201654436620244
2.3926605504587157 0.0009241735344391877
2.402585487906589 0.0009281815924574444
2.412510425354462 0.0009321896177170164
2.4224353628023354 0.0009361976102181813
2.4323603002502088 0.0009402055699611611
2.4422852376980817 0.000944213496946289
2.452210175145955 0.0009482213911737314
2.4621351125938284 0.0009522292526439324
2.472060050041702 0.0009562370813570031
2.4819849874895747 0.0009602448773132211
2.491909924937448 0.0009642526405129748
2.5018348623853215 0.0009682603709564308
2.5117597998331944 0.0009722680686438667
2.521684737281068 0.0009762757335755601
2.531609674728941 0.000980283365751733
2.541534612176814 0.0009842909651727738
2.5514595496246875 0.0009882985318387938
2.561384487072561 0.000992306065750237
2.5713094245204338 0.0009963135669071588
2.581234361968307 0.001000321035310059
2.5911592994161805 0.0010043284709590483
2.6010842368640534 0.0010083358738544046
2.611009174311927 0.0010123432439965163
2.6209341117598 0.0010163505813854945
2.630859049207673 0.0010203578860217277
2.6407839866555465 0.0010243651579053825
2.65070892410342 0.001028372397036792
2.660633861551293 0.001032379603416178
2.670558798999166 0.001036386777043874
2.6804837364470395 0.0010403939179201571
2.6904086738949125 0.0010444010260451941
2.700333611342786 0.001048408101419318
2.710258548790659 0.0010524151440428064
2.720183486238532 0.0010564221539158258
2.7301084236864055 0.0010604291310388203
2.740033361134279 0.0010644360754119564
2.749958298582152 0.0010684429870354561
2.759883236030025 0.0010724498659096526
2.7698081734778985 0.0010764567120348234
2.7797331109257715 0.0010804635254111905
2.789658048373645 0.001084470306039087
2.799582985821518 0.0010884770539186794
2.809507923269391 0.0010924837690503009
2.8194328607172645 0.0010964904514342844
2.829357798165138 0.001100497101070741
2.8392827356130113 0.0011045037179600037
2.849207673060884 0.0011085103021024612
2.8591326105087576 0.0011125168534981689
2.869057547956631 0.0011165233721476264
2.878982485404504 0.0011205298580508893
2.8889074228523772 0.0011245363112082907
2.8988323603002506 0.001128542731620219
2.9087572977481235 0.0011325491192867854
2.918682235195997 0.0011365554742083228
2.9286071726438703 0.001140561796385109
2.938532110091743 0.0011445680858174212
2.9484570475396166 0.0011485743425054262
2.95838198498749 0.0011525805664495126
2.968306922435363 0.0011565867576499023
2.9782318598832362 0.0011605929161068729
2.9881567973311096 0.0011645990418206464
2.9980817347789825 0.001168605134791556
3.008006672226856 0.0011726111950198237
3.0179316096747293 0.0011766172225057825
3.027856547122602 0.001180623217249599
3.0377814845704756 0.0011846291792516062
3.047706422018349 0.0011886351085120817
3.057631359466222 0.0011926410050312475
3.0675562969140953 0.0011966468688093812
3.0774812343619686 0.0012006526998467604
3.0874061718098416 0.0012046584981436625
3.097331109257715 0.0012086642637003653
3.1072560467055883 0.0012126699965170906
3.1171809841534612 0.0012166756965941716
3.1271059216013346 0.0012206813639317748
3.137030859049208 0.0012246869985302888
3.146955796497081 0.0012286926003899357
3.1568807339449543 0.0012326981695109374
3.1668056713928276 0.0012367037058935715
3.1767306088407006 0.001240709209538171
3.186655546288574 0.0012447146804449583
3.1965804837364473 0.0012487201186142105
3.2065054211843207 0.00125272552404615
3.2164303586321936 0.0012567308967411095
3.226355296080067 0.0012607362366993669
3.2362802335279404 0.0012647415439210885
3.2462051709758133 0.001268746818406663
3.2561301084236867 0.001272752060156257
3.26605504587156 0.0012767572691702034
3.275979983319433 0.0012807624454487243
3.2859049207673063 0.0012847675889921528
3.2958298582151797 0.001288772699800711
3.3057547956630526 0.0012927777778746208
3.315679733110926 0.0012967828232142153
3.3256046705587994 0.0013007878358198277
3.3355296080066723 0.001304792815691569
3.3454545454545457 0.001308797762829772
3.355379482902419 0.0013128026772347146
3.365304420350292 0.0013168075589067296
3.3752293577981654 0.0013208124078459282
3.3851542952460387 0.0013248172240527545
3.3950792326939117 0.001328822007527375
3.405004170141785 0.0013328267582700115
3.4149291075896584 0.001336831476281053
3.4248540450375313 0.0013408361615606657
3.4347789824854047 0.0013448408141091828
3.444703919933278 0.0013488454339268263
3.454628857381151 0.0013528500210138739
3.4645537948290244 0.0013568545753706585
3.4744787322768977 0.0013608590969973466
3.4844036697247707 0.001364863585894327
3.494328607172644 0.0013688680420617105
3.5042535446205174 0.0013728724654998858
3.5141784820683903 0.001376876856209075
3.5241034195162637 0.0013808812141895
3.534028356964137 0.0013848855394415494
3.54395329441201 0.0013888898319653897
3.5538782318598834 0.0013928940917613541
3.5638031693077568 0.0013968983188296091
3.57372810675563 0.0014009025131705433
3.583653044203503 0.0014049066747843786
3.5935779816513764 0.0014089108036713371
3.60350291909925 0.001412914899831752
3.6134278565471227 0.0014169189632657897
3.623352793994996 0.0014209229939738943
3.6332777314428695 0.0014249269919561769
3.6432026688907424 0.001428930957212915
3.6531276063386158 0.0014329348897444416
3.663052543786489 0.0014369387895510344
3.672977481234362 0.0014409426566329708
3.6829024186822354 0.001444946490990362
3.692827356130109 0.001448950292623652
3.7027522935779817 0.0014529540615330072
3.712677231025855 0.0014569577977187609
3.7226021684737285 0.001460961501181135
3.7325271059216014 0.0014649651719204626
3.742452043369475 0.0014689688099369103
3.752376980817348 0.001472972415230811
3.762301918265221 0.0014769759878024424
3.7722268557130945 0.0014809795276520266
3.782151793160968 0.001484983034779841
3.7920767306088408 0.0014889865091861632
3.802001668056714 0.0014929899508712707
3.8119266055045875 0.0014969933598354412
3.8218515429524604 0.0015009967360789522
3.831776480400334 0.0015050000796019147
3.841701417848207 0.0015090033904048283
3.85162635529608 0.0015130066684878596
3.8615512927439535 0.0015170099138512305
3.871476230191827 0.0015210131264952742
3.8814011676397 0.0015250163064202127
3.891326105087573 0.001529019453626379
3.9012510425354465 0.0015330225681139398
3.91117597998332 0.0015370256498832835
3.921100917431193 0.0015410286989345767
3.931025854879066 0.001545031715268097
3.9409507923269396 0.001549034698884122
3.9508757297748125 0.0015530376497829845
3.960800667222686 0.0015570405679649624
3.9707256046705592 0.001561043453430111
3.980650542118432 0.0015650463061789854
3.9905754795663055 0.0015690491262116413
4.0005004170141785 0.001573051913528467
4.010425354462051 0.0015770546681296294
4.020350291909925 0.0015810573900154612
4.030275229357798 0.0015850600791862401
4.040200166805671 0.0015890627356422438
4.050125104253545 0.0015930653593836386
4.060050041701418 0.0015970679504108687
4.069974979149291 0.0016010705087239896
4.0798999165971646 0.0016050730343233899
4.0898248540450375 0.0016090755272094026
4.09974979149291 0.0016130779873821388
4.109674728940784 0.001617080414841987
4.119599666388657 0.0016210828095891139
4.12952460383653 0.0016250851716238524
4.139449541284404 0.00162908750094648
4.149374478732277 0.0016330897975572745
4.15929941618015 0.0016370920614564022
4.169224353628024 0.0016410942926442518
4.1791492910758965 0.0016450964911210453
4.189074228523769 0.0016490986568870047
4.198999165971643 0.0016531007899424632
4.208924103419516 0.0016571028902876428
4.218849040867389 0.001661104957922821
4.228773978315263 0.0016651069928483309
4.238698915763136 0.001669108995064339
4.248623853211009 0.0016731109645711228
4.258548790658883 0.0016771129013690156
4.2684737281067555 0.0016811148054582392
4.278398665554628 0.0016851166768391268
4.288323603002502 0.0016891185155118449
4.298248540450375 0.001693120321476671
4.308173477898248 0.0016971220947340493
4.318098415346122 0.0017011238352839797
4.328023352793995 0.0017051255431269063
4.337948290241868 0.0017091272182629957
4.347873227689742 0.0017131288606926365
4.3577981651376145 0.001717130470415995
4.3677231025854875 0.0017211320474333491
4.377648040033361 0.0017251335917450317
4.387572977481234 0.0017291351033512092
4.397497914929107 0.0017331365822522704
4.407422852376981 0.0017371380284483817
4.417347789824854 0.0017411394419398762
4.427272727272727 0.0017451408227269205
4.437197664720601 0.0017491421708099586
4.4471226021684735 0.0017531434861891015
4.4570475396163465 0.001757144768864627
4.46697247706422 0.0017611460188368677
4.476897414512093 0.0017651472361061016
4.486822351959966 0.0017691484206725505
4.49674728940784 0.0017731495725364366
4.506672226855713 0.0017771506916981483
4.516597164303586 0.0017811517781578523
4.52652210175146 0.001785152831915826
4.536447039199333 0.0017891538529724582
4.5463719766472055 0.0017931548413278042
4.556296914095079 0.0017971557969823082
4.566221851542952 0.0018011567199361367
4.576146788990825 0.0018051576101896227
4.586071726438699 0.001809158467743044
4.595996663886572 0.0018131592925965667
4.605921601334445 0.0018171600847505243
4.615846538782319 0.001821160844205194
4.625771476230192 0.0018251615709608537
4.6356964136780645 0.0018291622650177253
4.645621351125938 0.0018331629263760862
4.655546288573811 0.0018371635550362142
4.665471226021684 0.0018411641509984422
4.675396163469558 0.0018451647142629368
4.685321100917431 0.0018491652448299756
4.695246038365304 0.001853165742699836
4.705170975813178 0.0018571662078728512
4.715095913261051 0.0018611666403491878
4.7250208507089235 0.0018651670401292342
4.734945788156797 0.0018691674072131015
4.74487072560467 0.0018731677416011783
4.754795663052543 0.001877168043293742
4.764720600500417 0.001881168312290904
4.77464553794829 0.001885168548593108
4.784570475396163 0.0018891687522005762
4.794495412844037 0.0018931689231135862
4.80442035029191 0.001897169061332249
4.8143452877397825 0.001901169166857064
4.824270225187656 0.0019051692396881426
4.834195162635529 0.0019091692798258175
4.844120100083403 0.001913169287270311
4.854045037531276 0.001917169262021956
4.863969974979149 0.0019211692040809747
4.873894912427023 0.0019251691134476445
4.883819849874896 0.0019291689901221876
4.893744787322769 0.001933168834104937
4.9036697247706424 0.0019371686453961146
4.913594662218515 0.0019411684239960536
4.923519599666388 0.001945168169904976
4.933444537114262 0.0019491678831230486
4.943369474562135 0.0019531675636507706
4.953294412010008 0.0019571672114881977
4.963219349457882 0.0019611668266357185
4.973144286905755 0.0019651664090934995
4.983069224353628 0.0019691659588619292
4.9929941618015015 0.0019731654759411743
5.002919099249374 0.0019771649603315677
5.012844036697247 0.0019811644120333316
5.022768974145121 0.0019851638310467434
5.032693911592994 0.001989163217372081
5.042618849040867 0.0019931625710096212
5.052543786488741 0.0019971618919596423
5.062468723936614 0.0020011611802223106
5.072393661384487 0.0020051604357980146
5.0823185988323605 0.0020091596586869764
5.092243536280233 0.0020131588488894736
5.102168473728106 0.0020171580064057837
5.11209341117598 0.002021157131236073
5.122018348623853 0.0020251562233807863
5.131943286071726 0.0020291552828399784
5.1418682235196 0.002033154309614149
5.151793160967473 0.002037153303703354
5.161718098415346 0.002041152265108037
5.1716430358632195 0.0020451511938283096
5.181567973311092 0.0020491500898646153
5.191492910758965 0.00205314895321701
5.201417848206839 0.002057147783885882
5.211342785654712 0.002061146581871509
5.221267723102585 0.0020651453471741688
5.231192660550459 0.0020691440797940275
5.241117597998332 0.0020731427797314184
5.251042535446205 0.0020771414469866745
5.2609674728940785 0.0020811400815599623
5.270892410341951 0.0020851386834515595
5.280817347789824 0.002089137252661799
5.290742285237698 0.002093135789190903
5.300667222685571 0.0020971342930390935
5.310592160133444 0.002101132764206759
5.320517097581318 0.0021051312026940106
5.330442035029191 0.0021091296085012368
5.340366972477064 0.0021131279816286597
5.3502919099249375 0.002117126322076557
5.3602168473728105 0.0021211246298452058
5.370141784820683 0.0021251229049348286
5.380066722268557 0.0021291211473457583
5.38999165971643 0.002133119357078217
5.399916597164303 0.002137117534132482
5.409841534612177 0.0021411156785088314
5.41976647206005 0.002145113790207487
5.429691409507923 0.0021491118692287814
5.4396163469557965 0.0021531099155728817
5.4495412844036695 0.0021571079292401762
5.459466221851542 0.0021611059102309427
5.469391159299416 0.002165103858545292
5.479316096747289 0.0021691017741836682
5.489241034195162 0.002173099657146127
5.499165971643036 0.0021770975074331678
5.509090909090909 0.002181095325044957
5.519015846538782 0.0021850931099817172
5.528940783986656 0.0021890908622437255
5.5388657214345285 0.002193088581831315
5.548790658882402 0.002197086268744708
5.558715596330275 0.0022010839229841817
5.568640533778148 0.002205081544550014
5.578565471226022 0.0022090791334424265
5.588490408673895 0.0022130766896617526
5.598415346121768 0.0022170742132082144
5.608340283569642 0.0022210717040820893
5.618265221017515 0.0022250691622835994
5.6281901584653875 0.0022290665878131333
5.638115095913261 0.0022330639806708574
5.648040033361134 0.0022370613408570494
5.657964970809007 0.002241058668371987
5.667889908256881 0.0022450559632160028
5.677814845704754 0.002249053225389208
5.687739783152627 0.002253050454892047
5.697664720600501 0.0022570476517246862
5.707589658048374 0.0022610448158873475
5.7175145954962465 0.002265041947380364
5.72743953294412 0.002269039046204069
5.737364470391993 0.0022730361123586285
5.747289407839866 0.002277033145844376
5.75721434528774 0.002281030146661478
5.767139282735613 0.002285027114810323
5.777064220183486 0.0022890240502910775
5.78698915763136 0.0022930209531040746
5.796914095079233 0.0022970178232495364
5.8068390325271055 0.002301014660727796
5.816763969974979 0.0023050114655390197
5.826688907422852 0.002309008237683541
5.836613844870725 0.0023130049771616368
5.846538782318599 0.002317001683973585
5.856463719766472 0.002320998358119608
5.866388657214345 0.002324994999599983
5.876313594662219 0.002328991608414932
5.886238532110092 0.0023329881845648437
5.8961634695579646 0.0023369847280498846
5.906088407005838 0.002340981238870332
5.916013344453711 0.0023449777170265196
5.925938281901584 0.0023489741625186134
5.935863219349458 0.0023529705753469465
5.945788156797331 0.002356966955511741
5.955713094245204 0.002360963303013386
5.965638031693078 0.002364959617851936
5.975562969140951 0.0023689559000278915
5.985487906588824 0.002372952149541363
5.995412844036697 0.002376948366392684
6.00533778148457 0.0023809445505820204
6.015262718932443 0.0023849407021097613
6.025187656380317 0.0023889368209761286
6.03511259382819 0.0023929329071814553
6.045037531276063 0.0023969289607258526
6.054962468723937 0.002400924981609709
6.06488740617181 0.002404920969833302
6.074812343619683 0.002408916925396798
6.084737281067556 0.00241291284830053
6.094662218515429 0.0024169087385447763
6.104587155963302 0.0024209045961298137
6.114512093411176 0.0024249004210558645
6.124437030859049 0.002428896213323206
6.134361968306922 0.0024328919729321163
6.144286905754796 0.002436887699882817
6.154211843202669 0.0024408833941756414
6.164136780650542 0.002444879055810867
6.174061718098415 0.00244887468478866
6.183986655546288 0.0024528702811094094
6.193911592994161 0.0024568658447732816
6.203836530442035 0.002460861375780665
6.213761467889908 0.002464856874131671
6.223686405337781 0.0024688523398266327
6.233611342785655 0.0024728477728658826
6.243536280233528 0.002476843173249643
6.253461217681401 0.0024808385409781364
6.263386155129274 0.0024848338760516397
6.273311092577147 0.0024888291784704863
6.283236030025021 0.0024928244482348982
6.293160967472894 0.002496819685345153
6.303085904920767 0.002500814889801417
6.313010842368641 0.0025048100616041347
6.322935779816514 0.0025088052007534722
6.332860717264387 0.0025128003072497074
6.3427856547122605 0.0025167953810931176
6.3527105921601335 0.0025207904222839805
6.362635529608006 0.0025247854308224627
6.37256046705588 0.002528780406709008
6.382485404503753 0.0025327753499437278
6.392410341951626 0.002536770260527066
6.4023352793995 0.002540765138459078
6.412260216847373 0.002544759983740097
6.422185154295246 0.002548754796370456
6.4321100917431195 0.0025527495763504326
6.4420350291909925 0.002556744323680249
6.451959966638865 0.0025607390383600714
6.461884904086739 0.002564733720390344
6.471809841534612 0.0025687283697712338
6.481734778982485 0.0025727229865030177
6.491659716430359 0.002576717570586029
6.501584653878232 0.0025807121220204343
6.511509591326105 0.0025847066408065666
6.521434528773979 0.0025887011269445925
6.5313594662218515 0.002592695580434956
6.541284403669724 0.002596690001277824
6.551209341117598 0.0026006843894733622
6.561134278565471 0.002604678745022071
6.571059216013344 0.0026086730679240056
6.580984153461218 0.002612667358179499
6.590909090909091 0.002616661615788829
6.600834028356964 0.002620655840752384
6.610758965804838 0.0026246500330702194
6.6206839032527105 0.0026286441927426685
6.630608840700583 0.0026326383197700642
6.640533778148457 0.0026366324141526287
6.65045871559633 0.002640626475890695
6.660383653044203 0.002644620504984374
6.670308590492077 0.0026486145014340545
6.68023352793995 0.0026526084652400694
6.690158465387823 0.002656602396402419
6.700083402835697 0.0026605962949217132
6.7100083402835695 0.0026645901607979527
6.7199332777314424 0.002668583994031526
6.729858215179316 0.0026725777946226548
6.739783152627189 0.0026765715625716724
6.749708090075062 0.0026805652978787453
6.759633027522936 0.002684559000544262
6.769557964970809 0.0026885526705683893
6.779482902418682 0.0026925463079514045
6.789407839866556 0.0026965399126936407
6.7993327773144285 0.0027005334847952644
6.8092577147623015 0.002704527024256609
6.819182652210175 0.0027085205310779514
6.829107589658048 0.0027125140052595142
6.839032527105921 0.002716507446801575
6.848957464553795 0.002720500855704522
6.858882402001668 0.0027244942319684107
6.868807339449541 0.00272848757559363
6.878732276897415 0.0027324808865804018
6.8886572143452875 0.002736474164929059
6.8985821517931605 0.002740467410639824
6.908507089241034 0.0027444606237129743
6.918432026688907 0.0027484538041487316
6.92835696413678 0.0027524469519474293
6.938281901584654 0.0027564400671092892
6.948206839032527 0.0027604331496346446
6.9581317764804 0.0027644261995236064
6.968056713928274 0.0027684192167766186
6.977981651376147 0.0027724122013939034
6.9879065888240195 0.0027764051533756273
6.997831526271893 0.002780398072722179
7.007756463719766 0.00278439095943378
7.01768140116764 0.0027883838135105976
7.027606338615513 0.002792376634953131
7.037531276063386 0.0027963694237614356
7.04745621351126 0.0028003621799359
7.057381150959133 0.0028043549034766913
7.067306088407006 0.002808347594384142
7.077231025854879 0.0028123402526585295
7.087155963302752 0.0028163328783000208
7.097080900750625 0.0028203254713090598
7.107005838198499 0.0028243180316857575
7.116930775646372 0.0028283105594303914
7.126855713094245 0.0028323030545433503
7.136780650542119 0.0028362955170248005
7.146705587989992 0.0028402879468750197
7.156630525437865 0.0028442803440942854
7.166555462885738 0.0028482727086828197
7.176480400333611 0.002852265040641011
7.186405337781484 0.002856257339969026
7.196330275229358 0.0028602496066671423
7.206255212677231 0.0028642418407356374
7.216180150125104 0.0028682340421747887
7.226105087572978 0.0028722262109848185
7.236030025020851 0.0028762183471660596
7.245954962468724 0.0028802104507187898
7.255879899916597 0.00288420252164312
7.26580483736447 0.0028881945599394943
7.275729774812343 0.0028921865656081347
7.285654712260217 0.002896178538649319
7.29557964970809 0.0029001704790632132
7.305504587155963 0.0029041623868500954
7.315429524603837 0.0029081542620104095
7.32535446205171 0.0029121461045442665
7.335279399499583 0.002916137914451944
7.3452043369474564 0.002920129691733775
7.355129274395329 0.0029241214363899815
7.365054211843202 0.0029281131484207856
7.374979149291076 0.002932104827826576
7.384904086738949 0.0029360964746074636
7.394829024186822 0.002940088088763837
7.404753961634696 0.002944079670295918
7.414678899082569 0.002948071219203985
7.424603836530442 0.0029520627354883144
7.4345287739783155 0.002956054219149129
7.444453711426188 0.0029600456701867617
7.454378648874061 0.002964037088601379
7.464303586321935 0.0029680284743933694
7.474228523769808 0.0029720198275628995
7.484153461217681 0.0029760111481103024
7.494078398665555 0.0029800024360358
7.504003336113428 0.0029839936913396703
7.513928273561301 0.0029879849140221904
7.5238532110091745 0.002991976104083638
7.533778148457047 0.002995967261524235
7.54370308590492 0.0029999583863443147
7.553628023352794 0.003003949478544099
7.563552960800667 0.0030079405381238655
7.57347789824854 0.0030119315650838363
7.583402835696414 0.0030159225594243444
7.593327773144287 0.0030199135211456674
7.60325271059216 0.0030239044502479717
7.6131776480400335 0.003027895346731646
7.623102585487906 0.003031886210596857
7.633027522935779 0.003035877041843882
7.642952460383653 0.003039867840473054
7.652877397831526 0.0030438586064846507
7.662802335279399 0.003047849339878894
7.672727272727273 0.003051840040655951
7.682652210175146 0.003055830708816265
7.692577147623019 0.003059821344360003
7.7025020850708925 0.003063811947287498
7.712427022518765 0.0030678025175989165
